key,issueType,sprint,status,summary,description,storyPoint,priority,watchcount,fixVersions,affectedVersions,assignee,creator,reporter,commentCount,votes,issueLinks,blockedBy,blocks,dependedOnBy,dependedOn,subtasks
MESOS-8802,Improvement,379,Accepted,Make remaining quota to offer event-driven in the allocator.,Currently in the allocator role consumed quota info is built up from scratch at the beginning of each allocation iteration. This affects performance and increases code complexity. We should be able to track and persist this info as we make new allocations.,3,3,1,0,0,Meng Zhu,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-8802,Improvement,382,Accepted,Make remaining quota to offer event-driven in the allocator.,Currently in the allocator role consumed quota info is built up from scratch at the beginning of each allocation iteration. This affects performance and increases code complexity. We should be able to track and persist this info as we make new allocations.,3,3,1,0,0,Meng Zhu,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-8802,Improvement,388,Accepted,Make remaining quota to offer event-driven in the allocator.,Currently in the allocator role consumed quota info is built up from scratch at the beginning of each allocation iteration. This affects performance and increases code complexity. We should be able to track and persist this info as we make new allocations.,3,3,1,0,0,Meng Zhu,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-8802,Improvement,392,Accepted,Make remaining quota to offer event-driven in the allocator.,Currently in the allocator role consumed quota info is built up from scratch at the beginning of each allocation iteration. This affects performance and increases code complexity. We should be able to track and persist this info as we make new allocations.,3,3,1,0,0,Meng Zhu,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-9793,Task,532,Resolved,Implement UPDATE_FRAMEWORK call in V0 API for C++/Java,null,8,3,3,1,0,Andrei Sekretenko,Andrei Sekretenko,Andrei Sekretenko,6,0,5,1,1,0,0,0
MESOS-9793,Task,536,Resolved,Implement UPDATE_FRAMEWORK call in V0 API for C++/Java,null,8,3,3,1,0,Andrei Sekretenko,Andrei Sekretenko,Andrei Sekretenko,6,0,5,1,1,0,0,0
MESOS-9853,Task,541,Resolved,Update Docker executor to allow kill policy overrides,In order for the agent to successfully override the task kill policy of Docker tasks when the agent is being drained the Docker executor must be able to receive kill policy overrides and must be updated to honor them. Since the Docker executor runs using the executor driver this is currently not possible. We could for example update the executor driver interface or move the Docker executor off of the executor driver.,3,3,3,1,0,Greg Mann,Greg Mann,Greg Mann,3,0,0,0,0,0,0,0
MESOS-9843,Task,542,Resolved,Implement tests for the `containerizer/debug` endpoint.,Implement tests for container stuck issues and check that the agent's `containerizer/debug` endpoint returns a JSON object containing information about pending operations.,3,3,3,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,2,0,0,0,0,0
MESOS-9853,Task,545,Resolved,Update Docker executor to allow kill policy overrides,In order for the agent to successfully override the task kill policy of Docker tasks when the agent is being drained the Docker executor must be able to receive kill policy overrides and must be updated to honor them. Since the Docker executor runs using the executor driver this is currently not possible. We could for example update the executor driver interface or move the Docker executor off of the executor driver.,3,3,3,1,0,Greg Mann,Greg Mann,Greg Mann,3,0,0,0,0,0,0,0
MESOS-9892,Task,545,Resolved,Test various agent state transitions involving agent draining,We should add tests which verify correct behavior in the various cases of transitions between different agent states and the DRAINING or DRAINED states.,5,3,2,1,0,Joseph Wu,Greg Mann,Greg Mann,3,0,0,0,0,0,0,0
MESOS-9893,Bug,546,Resolved,`volume/secret` isolator should cleanup the stored secret from runtime directory when the container is destroyed,`volume/secret` isolator writes secret into a file (its filename is a UUID) under `/run/mesos/.secret` when launching container but it does not clean up that file when the container is destroyed. Over time the `/run/mesos/.secret` directory may take up all disk space on the partition.,3,3,1,4,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-9669,Improvement,548,Resolved,Deprecate v0 quota calls.,Once we introduce the new quota APIs in MESOS-8068 we should deprecate the `/quota` endpoint. We should mark this as deprecated and hide it in our documentation.,1,3,2,1,0,Benjamin Mahler,Meng Zhu,Meng Zhu,3,0,0,0,0,0,0,0
MESOS-9758,Improvement,548,Resolved,Take ports out of the GET_ROLES endpoints.,It does not make sense to combine ports across agents.,3,3,3,1,0,Benjamin Mahler,Meng Zhu,Meng Zhu,3,0,1,0,0,0,0,0
MESOS-9427,Documentation,548,Resolved,Revisit quota documentation.,At this point the quota documentation in the docs/ folder has become rather stale. It would be good to at least update any inaccuracies and ideally re-write it to better reflect the current thinking.,5,3,3,1,0,Benjamin Mahler,Benjamin Mahler,Benjamin Mahler,2,0,0,0,0,0,0,0
MESOS-9952,Bug,550,Resolved,ExampleTest.DiskFullFramework is slow,Executing {{ExampleTest.DiskFullFramework}} on my setup takes almost 18s in a not optimized build. This is way too long for a default-enabled test.,1,3,1,1,0,Benjamin Bannier,Benjamin Bannier,Benjamin Bannier,2,0,0,0,0,0,0,0
MESOS-9919,Task,553,Resolved,Health check performance decreases on large machines,In recent testing it appears that the performance of Mesos command health checks decreases dramatically on nodes with large numbers of cores and lots of memory. This may be due to the changes in the cost of forking the agent process on such nodes. We need to investigate this issue to understand the root cause.,5,3,1,0,0,Greg Mann,Greg Mann,Greg Mann,1,0,0,0,0,0,0,0
MESOS-9844,Documentation,554,Resolved,Update documentation describing `containerizer/debug` endpoint.,null,3,3,2,0,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,1,0,0,0,0,0,0,0
MESOS-9843,Task,554,Resolved,Implement tests for the `containerizer/debug` endpoint.,Implement tests for container stuck issues and check that the agent's `containerizer/debug` endpoint returns a JSON object containing information about pending operations.,3,3,3,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,2,0,0,0,0,0
MESOS-9908,Improvement,554,Resolved,Introduce a new agent flag and support docker volume chown to task user. ,Currently docker volume is always mounted as root which is not accessible by non-root task users. users.non-root users to run as container user and docker volume needs to be supported for those non-root users. For security concerns there are use cases that operator may only allow ,5,3,2,1,0,Gilbert Song,Gilbert Song,Gilbert Song,2,0,0,0,0,0,0,0
MESOS-9892,Task,555,Resolved,Test various agent state transitions involving agent draining,We should add tests which verify correct behavior in the various cases of transitions between different agent states and the DRAINING or DRAINED states.,5,3,2,1,0,Joseph Wu,Greg Mann,Greg Mann,3,0,0,0,0,0,0,0
MESOS-9937,Bug,555,Resolved,53598228fe should be backported to 1.7.x,Commit 53598228fe on the master branch should be backported to 1.7.x. ,1,1,3,1,0,Greg Mann,longfei,longfei,5,0,1,0,0,0,0,0
MESOS-9942,Improvement,558,Open,Deprecate framework sorter.,Given the flat structure of the framework there is no need to store and sort frameworks in the sorter tree structure. We should deprecate framework sorter. This would dedicate the sorter for roles opening up room for optimization and cleanup. ,8,3,2,0,0,null,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-9915,Improvement,558,Open,Store a role tree in the master.,Currently both the master and allocator track known roles in maps (note however that the master does not currently have complete tracking of known roles). These Role It would be nice if the master (and allocator) had a complete Role tree stored and updated in an event driven manner to obtain information cheaply at any point in time. Ideally this role tree abstraction can be shared (e.g. with the allocator) which may not be trivial since the information tracked might differ.structs track some information about roles but currently do not track information hierarchically. As a result when per-role resource quantities were exposed in the API we had to add code outside of the master's Role struct to perform the hierarchical aggregation.,8,3,2,0,0,null,Benjamin Mahler,Benjamin Mahler,0,0,1,0,0,0,0,0
MESOS-9669,Improvement,558,Resolved,Deprecate v0 quota calls.,Once we introduce the new quota APIs in MESOS-8068 we should deprecate the `/quota` endpoint. We should mark this as deprecated and hide it in our documentation.,1,3,2,1,0,Benjamin Mahler,Meng Zhu,Meng Zhu,3,0,0,0,0,0,0,0
MESOS-8503,Task,558,Resolved,Improve UI when displaying frameworks with many roles.,The /frameworks UI endpoint displays all the roles of each framework in a table:!Screen Shot 2018-01-29 a╠Ç 10.38.05.png! This is not readable if a framework has many roles. We thus need to provide a solution to only display a few roles per framework and show more when a user wants to see all of them.,5,3,2,1,0,Andrei Sekretenko,Armand Grillet,Armand Grillet,4,0,0,0,0,0,0,0
MESOS-9758,Improvement,558,Resolved,Take ports out of the GET_ROLES endpoints.,It does not make sense to combine ports across agents.,3,3,3,1,0,Benjamin Mahler,Meng Zhu,Meng Zhu,3,0,1,0,0,0,0,0
MESOS-9917,Improvement,558,Resolved,Store a role tree in the allocator.,Currently the client (role and framework) tree for the allocator is stored in the sorter abstraction. This is not ideal. The role/framework tree is generic information that is needed regardless of the sorter used. The current sorter interface and its associated states are tech debts that contribute to performance slowdown and code convolution. We should store a role/framework tree in the allocator.,8,3,1,1,0,Meng Zhu,Meng Zhu,Meng Zhu,1,0,0,0,0,0,0,0
MESOS-9949,Task,558,Resolved,Track allocated/offered in the allocator's role tree.,Currently the allocator's role tree only tracks the reserved resources for each role subtree. For metrics purposes it would be ideal to track offered / allocated as well. This requires augmenting the allocator's structs and recoverResources to hold the two categories independently and transition from offered -> allocated as applicable when recovering resources. This might require a slight change to the recoverResources interface.,5,3,3,1,0,Andrei Sekretenko,Benjamin Mahler,Benjamin Mahler,2,0,4,1,1,0,0,0
MESOS-9844,Documentation,559,Resolved,Update documentation describing `containerizer/debug` endpoint.,null,3,3,2,0,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,1,0,0,0,0,0,0,0
MESOS-9843,Task,559,Resolved,Implement tests for the `containerizer/debug` endpoint.,Implement tests for container stuck issues and check that the agent's `containerizer/debug` endpoint returns a JSON object containing information about pending operations.,3,3,3,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,2,0,0,0,0,0
MESOS-9843,Task,561,Resolved,Implement tests for the `containerizer/debug` endpoint.,Implement tests for container stuck issues and check that the agent's `containerizer/debug` endpoint returns a JSON object containing information about pending operations.,3,3,3,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,2,0,0,0,0,0
MESOS-9942,Improvement,562,Open,Deprecate framework sorter.,Given the flat structure of the framework there is no need to store and sort frameworks in the sorter tree structure. We should deprecate framework sorter. This would dedicate the sorter for roles opening up room for optimization and cleanup. ,8,3,2,0,0,null,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-1452,Improvement,562,Resolved,Improve Master::removeOffer to avoid further resource accounting bugs.,Per comments on this review: https://reviews.apache.org/r/21750/We've had numerous bugs around resource accounting in the master due to the trickiness of removing offers in the Master code.There are a few ways to improve this:1. Add multiple offer methods to differentiate semantics:{code}useOffer(offerId);rescindOffer(offerId);discardOffer(offerId);{code}2. Add an enum to removeOffer to differentiate removal semantics:{code}removeOffer(offerId USE);removeOffer(offerId RESCIND);removeOffer(offerId DISCARD);{code},3,3,5,0,0,Andrei Sekretenko,Benjamin Mahler,Benjamin Mahler,4,0,2,0,0,0,0,0
MESOS-3938,Task,562,Resolved,Consider allowing setting quotas for the default '*' role.,Investigate use cases and implications of the possibility to set quota for the '*' role. For example having quota for '*' set can effectively reduce the scope of the quota capacity heuristic.,2,3,2,1,0,Meng Zhu,Alex R,Alex R,3,0,0,0,0,0,0,0
MESOS-9938,Documentation,563,Resolved,Standalone container documentation,We should add documentation for standalone containers.,3,3,1,1,0,Joseph Wu,Greg Mann,Greg Mann,2,0,2,1,1,0,0,0
MESOS-9958,Bug,563,Resolved,New CLI is not included in distribution tarball,The files needed to build the new CLI are not included in distribution tarballs. This makes it impossible to build the CLI from released tarballs and users have instead build directly from the git sources.,1,3,2,1,0,Benjamin Bannier,Benjamin Bannier,Benjamin Bannier,2,0,0,0,0,0,0,0
MESOS-9942,Improvement,565,Open,Deprecate framework sorter.,Given the flat structure of the framework there is no need to store and sort frameworks in the sorter tree structure. We should deprecate framework sorter. This would dedicate the sorter for roles opening up room for optimization and cleanup. ,8,3,2,0,0,null,Meng Zhu,Meng Zhu,1,0,2,1,1,0,0,0
MESOS-9123,Improvement,565,Resolved,Expose quota consumption metrics.,"Currently quota related metrics exposes quota guarantee and allocated quota. We should expose ""consumed"" which is allocated quota plus unallocated reservations. We already have this info in the allocator as `consumedQuotaScalarQuantities` just needs to expose it.",5,3,4,1,0,Andrei Sekretenko,Meng Zhu,Meng Zhu,3,0,5,1,1,0,0,0
MESOS-3938,Task,565,Resolved,Consider allowing setting quotas for the default '*' role.,Investigate use cases and implications of the possibility to set quota for the '*' role. For example having quota for '*' set can effectively reduce the scope of the quota capacity heuristic.,2,3,2,1,0,Meng Zhu,Alex R,Alex R,3,0,0,0,0,0,0,0
MESOS-9958,Bug,566,Resolved,New CLI is not included in distribution tarball,The files needed to build the new CLI are not included in distribution tarballs. This makes it impossible to build the CLI from released tarballs and users have instead build directly from the git sources.,1,3,2,1,0,Benjamin Bannier,Benjamin Bannier,Benjamin Bannier,2,0,0,0,0,0,0,0
MESOS-9843,Task,567,Resolved,Implement tests for the `containerizer/debug` endpoint.,Implement tests for container stuck issues and check that the agent's `containerizer/debug` endpoint returns a JSON object containing information about pending operations.,3,3,3,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,2,0,0,0,0,0
MESOS-10003,Task,573,Resolved,Design doc for SSL on Windows,null,3,3,2,0,0,Joseph Wu,Greg Mann,Greg Mann,2,0,0,0,0,0,0,0
MESOS-10002,Task,578,Resolved,Design doc for container bursting,null,5,3,1,1,0,Greg Mann,Greg Mann,Greg Mann,1,0,0,0,0,0,0,0
MESOS-10002,Task,580,Resolved,Design doc for container bursting,null,5,3,1,1,0,Greg Mann,Greg Mann,Greg Mann,1,0,0,0,0,0,0,0
MESOS-9982,Task,580,Resolved,Add a 'source' field to operator API ReserveResources protobuf,null,1,3,1,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9983,Task,580,Resolved,Intermediate rejection of Reserve operations with source set,We need to update {{Master::authorizeReserveResources}} to reject any {{Reserve}} operation whenever {{source}} is set until we have a proper implementation in place.,1,3,1,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9985,Task,580,Resolved,Update validation of 'ReserveResources' for 'source',We need to update {{master::validation::master::call}} for {{source}}. In particular we need to require that {{source}} and {{resources}} have a common ancestor.,1,3,1,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9986,Task,580,Resolved,Update 'getConsumedResources' and 'getResourceConversions' for 'source' in reservations,null,1,3,2,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9987,Task,580,Resolved,Update 'Master::Http::_reserve' to also require 'source' resources,We need to always pass {{source}} into {{Master::Http::_reserve}}.,2,3,2,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9988,Task,580,Resolved,Add 'source' field to scheduler reservation API,null,1,3,1,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9989,Task,580,Resolved,Update 'Master::Http::_reserve' to pass 'source' into generated operation,null,1,3,1,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9990,Task,580,Resolved,Consolidate 'Master::authorizeReserveResources' overloads,We should remove {{Master::authorizeReserveResources(Resources Option<Principal>}} in favor of {{Master::authorizeReserveResources(Reserve Option<Principal>)}}.,1,3,1,1,0,Benno Evers,Benjamin Bannier,Benjamin Bannier,1,0,0,0,0,0,0,0
MESOS-9993,Task,582,Resolved,Update operator API documentation for re-reservations,null,2,3,1,1,0,Benjamin Bannier,Benjamin Bannier,Benjamin Bannier,2,0,0,0,0,0,0,0
MESOS-10036,Task,582,Resolved,Implement agent code to create a domain socket on startup,When implementing the design proposed in https://docs.google.com/document/d/1RUvjoBvM3UX_lLcq_J_crWpMMn3nO8CY0KWc655ELsM/edit  in the case where we enable domain socket communication we need some code in the agent that checks on startup whether a domain socket already exists at the location pointed to by flags.domain_socket_location and if not creates a new listening socket bound to that path.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10037,Task,582,Resolved,Create code to bind-mount domain sockets into mesos-type executor containers,On an agent with domain socket communication enabled when a new executor is launched  and when the executor is running in a container of type MESOS the agent should bind-mount the domain socket into the executor's root directory.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10039,Task,582,Resolved,Let the default executor connect through a domain socket when available,We should implement code in the default executor that checks for the presence of the `MESOS_DOMAIN_SOCKET` environment variable and if it is set attempts to use that for communication with the agent as opposed to trying to open a TCP connection.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,2,0,0,0,0,0
MESOS-10059,Task,582,Resolved,Let the command executor connect through a domain socket when available,If the command executor is using the v1 API (--http_command_executors agent flag) and the MESOS_DOMAIN_SOCKET environment variable is set the command executor should use the domain socket to communicate with the agent or die trying.,3,3,1,0,0,Benno Evers,Benno Evers,Benno Evers,1,0,1,0,0,0,0,0
MESOS-10061,Task,582,Resolved,Implement chmod() support for stout,When using executor domain sockets we need to be able to change permissions on the domain socket to 0600. To do that we should implement a new function `os::chmod()` in stout.,1,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,4,0,0,0,0,0,0,0
MESOS-10036,Task,584,Resolved,Implement agent code to create a domain socket on startup,When implementing the design proposed in https://docs.google.com/document/d/1RUvjoBvM3UX_lLcq_J_crWpMMn3nO8CY0KWc655ELsM/edit  in the case where we enable domain socket communication we need some code in the agent that checks on startup whether a domain socket already exists at the location pointed to by flags.domain_socket_location and if not creates a new listening socket bound to that path.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10037,Task,584,Resolved,Create code to bind-mount domain sockets into mesos-type executor containers,On an agent with domain socket communication enabled when a new executor is launched  and when the executor is running in a container of type MESOS the agent should bind-mount the domain socket into the executor's root directory.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10039,Task,584,Resolved,Let the default executor connect through a domain socket when available,We should implement code in the default executor that checks for the presence of the `MESOS_DOMAIN_SOCKET` environment variable and if it is set attempts to use that for communication with the agent as opposed to trying to open a TCP connection.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,2,0,0,0,0,0
MESOS-10059,Task,584,Resolved,Let the command executor connect through a domain socket when available,If the command executor is using the v1 API (--http_command_executors agent flag) and the MESOS_DOMAIN_SOCKET environment variable is set the command executor should use the domain socket to communicate with the agent or die trying.,3,3,1,0,0,Benno Evers,Benno Evers,Benno Evers,1,0,1,0,0,0,0,0
MESOS-10061,Task,584,Resolved,Implement chmod() support for stout,When using executor domain sockets we need to be able to change permissions on the domain socket to 0600. To do that we should implement a new function `os::chmod()` in stout.,1,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,4,0,0,0,0,0,0,0
MESOS-10036,Task,589,Resolved,Implement agent code to create a domain socket on startup,When implementing the design proposed in https://docs.google.com/document/d/1RUvjoBvM3UX_lLcq_J_crWpMMn3nO8CY0KWc655ELsM/edit  in the case where we enable domain socket communication we need some code in the agent that checks on startup whether a domain socket already exists at the location pointed to by flags.domain_socket_location and if not creates a new listening socket bound to that path.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10037,Task,589,Resolved,Create code to bind-mount domain sockets into mesos-type executor containers,On an agent with domain socket communication enabled when a new executor is launched  and when the executor is running in a container of type MESOS the agent should bind-mount the domain socket into the executor's root directory.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10039,Task,589,Resolved,Let the default executor connect through a domain socket when available,We should implement code in the default executor that checks for the presence of the `MESOS_DOMAIN_SOCKET` environment variable and if it is set attempts to use that for communication with the agent as opposed to trying to open a TCP connection.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,2,0,0,0,0,0
MESOS-10060,Task,589,Resolved,Create code to bind-mount domain sockets into docker-type executor containers,Same as MESOS-10037 but for containers of type `DOCKER`.,null,3,1,0,0,Benno Evers,Benno Evers,Benno Evers,1,0,0,0,0,0,0,0
MESOS-10061,Task,589,Resolved,Implement chmod() support for stout,When using executor domain sockets we need to be able to change permissions on the domain socket to 0600. To do that we should implement a new function `os::chmod()` in stout.,1,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,4,0,0,0,0,0,0,0
MESOS-10036,Task,590,Resolved,Implement agent code to create a domain socket on startup,When implementing the design proposed in https://docs.google.com/document/d/1RUvjoBvM3UX_lLcq_J_crWpMMn3nO8CY0KWc655ELsM/edit  in the case where we enable domain socket communication we need some code in the agent that checks on startup whether a domain socket already exists at the location pointed to by flags.domain_socket_location and if not creates a new listening socket bound to that path.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10037,Task,590,Resolved,Create code to bind-mount domain sockets into mesos-type executor containers,On an agent with domain socket communication enabled when a new executor is launched  and when the executor is running in a container of type MESOS the agent should bind-mount the domain socket into the executor's root directory.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,0,0,0,0,0,0
MESOS-10039,Task,590,Resolved,Let the default executor connect through a domain socket when available,We should implement code in the default executor that checks for the presence of the `MESOS_DOMAIN_SOCKET` environment variable and if it is set attempts to use that for communication with the agent as opposed to trying to open a TCP connection.,null,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,2,0,2,0,0,0,0,0
MESOS-10060,Task,590,Resolved,Create code to bind-mount domain sockets into docker-type executor containers,Same as MESOS-10037 but for containers of type `DOCKER`.,null,3,1,0,0,Benno Evers,Benno Evers,Benno Evers,1,0,0,0,0,0,0,0
MESOS-10061,Task,590,Resolved,Implement chmod() support for stout,When using executor domain sockets we need to be able to change permissions on the domain socket to 0600. To do that we should implement a new function `os::chmod()` in stout.,1,3,1,1,0,Benno Evers,Benno Evers,Benno Evers,4,0,0,0,0,0,0,0
MESOS-10044,Task,597,Resolved,Add a new capability `TASK_RESOURCE_LIMITS` into Mesos agent,null,1,3,1,1,0,Greg Mann,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10046,Task,597,Resolved,Launch executor container with resource limits,We need to add resource limits into `ContainerConfig` first and then set the resources limits in it according to the executor/task resource limits when launching executor container.,3,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,3,0,0,0,0,0,0,0
MESOS-10065,Task,597,Resolved,Update the `update()` method of isolator interface to handle container resource limits,null,2,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10067,Task,597,Resolved,Update the `update()` method of cgroups subsystem interface to handle container resource limits,null,1,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10048,Task,597,Resolved,Update the memory subsystem in the cgroup isolator to set container's memory resource limits and `oom_score_adj`,Update the memory subsystem in the cgroup isolator to set containerΓÇÖs memory resource limits and `oom_score_adj`,5,3,2,1,0,Qian Zhang,Qian Zhang,Qian Zhang,4,0,0,0,0,0,0,0
MESOS-10049,Task,597,Resolved,Add a new reason in `TaskStatus::Reason` for the case that a task is OOM-killed due to exceeding its memory request,null,1,3,2,1,0,Greg Mann,Qian Zhang,Qian Zhang,4,0,0,0,0,0,0,0
MESOS-10050,Task,597,Resolved,Update the `update()` method of containerizer to handle container resource limits,null,5,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10051,Task,597,Resolved,Update the `LaunchContainer` agent API to support container resource limits,null,2,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10053,Task,597,Resolved,Update Docker executor to set Docker container's resource limits and `oom_score_adj`,This is to set resource limits for command task which will run as a Docker container.,3,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,3,0,0,0,0,0,0,0
MESOS-10063,Task,597,Resolved,Update default executor to call `LAUNCH_CONTAINER` to launch nested containers,The default executor will be updated to use the LAUNCH_CONTAINER call instead of the LAUNCH_NESTED_CONTAINER call when launching nested containers. This will allow the default executor to set task limits when launching its task containers.,2,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10064,Task,597,Resolved,"Accommodate the ""Infinity"" value in JSON",See [here|https://docs.google.com/document/d/1iEXn2dBg07HehbNZunJWsIY6iaFezXiRsvpNw4dVQII/edit?ts=5de78977#heading=h.ejuvxat6x3eb] for what need to be done for this ticket.,3,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10076,Task,597,Resolved,Cgroups isolator: create nested cgroups,Update Cgroups isolator to create nested cgroups for a nested container which supports nested cgroups during container launch preparation.,3,3,1,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,1,0,0,0,0,0
MESOS-10077,Task,597,Resolved,Cgroups isolator: allow updating and isolating resources for nested cgroups,Allow Cgroups isolator to update and isolate resources for nested cgroups.,3,3,1,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,0,0,0,0,0,0
MESOS-10079,Task,597,Resolved,Cgroups isolator: recover nested cgroups,Update recovery of Cgroups isolator to recover nested cgroups for those nested containers which were launched in nested cgroups.,5,3,1,1,0,Andrei Budnik,Andrei Budnik,Andrei Budnik,2,0,0,0,0,0,0,0
MESOS-10073,Task,598,Resolved,Implement SSL downgrade on the native SSL socket,The new SSL socket implementation (the non-libevent one) does not currently implement the SSL downgrade hack.  We could probably use {{peek}} to achieve the same result or modify our socket BIO to look at the first few bytes.,3,4,1,1,0,Joseph Wu,Joseph Wu,Joseph Wu,4,0,0,0,0,0,0,0
MESOS-10044,Task,599,Resolved,Add a new capability `TASK_RESOURCE_LIMITS` into Mesos agent,null,1,3,1,1,0,Greg Mann,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10046,Task,599,Resolved,Launch executor container with resource limits,We need to add resource limits into `ContainerConfig` first and then set the resources limits in it according to the executor/task resource limits when launching executor container.,3,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,3,0,0,0,0,0,0,0
MESOS-10065,Task,599,Resolved,Update the `update()` method of isolator interface to handle container resource limits,null,2,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10067,Task,599,Resolved,Update the `update()` method of cgroups subsystem interface to handle container resource limits,null,1,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10048,Task,599,Resolved,Update the memory subsystem in the cgroup isolator to set container's memory resource limits and `oom_score_adj`,Update the memory subsystem in the cgroup isolator to set containerΓÇÖs memory resource limits and `oom_score_adj`,5,3,2,1,0,Qian Zhang,Qian Zhang,Qian Zhang,4,0,0,0,0,0,0,0
MESOS-10050,Task,599,Resolved,Update the `update()` method of containerizer to handle container resource limits,null,5,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10051,Task,599,Resolved,Update the `LaunchContainer` agent API to support container resource limits,null,2,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
MESOS-10053,Task,599,Resolved,Update Docker executor to set Docker container's resource limits and `oom_score_adj`,This is to set resource limits for command task which will run as a Docker container.,3,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,3,0,0,0,0,0,0,0
MESOS-10063,Task,599,Resolved,Update default executor to call `LAUNCH_CONTAINER` to launch nested containers,The default executor will be updated to use the LAUNCH_CONTAINER call instead of the LAUNCH_NESTED_CONTAINER call when launching nested containers. This will allow the default executor to set task limits when launching its task containers.,2,3,1,1,0,Qian Zhang,Qian Zhang,Qian Zhang,2,0,0,0,0,0,0,0
